new2kid,option_choice,option_hectares,farm_payment,farm_costs,farm_net,benefits_total,benefits_ghg_farm,benefits_ghg_dispfood,benefits_ghg_forestry,benefits_ghg_soil_forestry,benefits_rec,benefits_flooding,benefits_totn,benefits_totp,benefits_water_non_use,benefits_water_rec,benefits_pollination_yield,benefits_pollination_non_use,costs_total,costs_farm,costs_forestry,costs_timber,costs_rec,env_out_ghg,env_out_sng_rec,env_out_wood_rec,env_out_sng_norec,env_out_wood_norec,env_out_flood,env_out_tot_n,env_out_tot_p,env_out_pollinators,es_out_ghg,es_out_rec,es_out_flood,es_out_tot_n,es_out_tot_p,es_out_water_non_use,es_out_water_rec,es_out_poll_yield,es_out_poll_non_use,bcr
186692,2,39.3573312971448,426237,426237.329083943,-0.329083943390287,859985.774936332,557221.957907698,-325377.374485601,0,0,44802.6754120268,0,0,0,-2.44186467858836e-10,0,582732.19621803,606.319884178286,370641.155725168,352970.740088939,0,-0,17670.4156362296,59.2941682420224,39.3573312971448,0,0,0,-0.000308425976421584,-0.000630656413080759,-0.000171297331791373,34.8588401253981,231844.583422097,44802.6754120268,0,0,0,-2.44186467858836e-10,0,582732.19621803,606.319884178286,2.01762346989194
186693,2,57.4954644433166,596139,596139.385907103,-0.385907102609053,1344239.55287317,774965.65337806,-454896.915353264,0,0,63955.036506197,0,0,0,-1.40919997841111e-09,0,960215.778342176,0,518382.074701828,497129.723263869,0,-0,21252.3514379594,82.2608629232494,57.4954644433166,0,0,0,-0.00107946821490106,-0.000111365799280379,-4.68078795207148e-05,32.1215470957275,320068.738024796,63955.036506197,0,0,0,-1.40919997841111e-09,0,960215.778342176,0,2.25490959805208
187254,2,53.2415600335943,741962,741962.193429872,-0.193429872044362,1408291.53048662,937138.975000183,-539065.55091424,0,0,956212.356399612,0,0,0,-7.39256780078949e-11,0,8810.00892126516,45195.7410798035,645184.516025976,624714.46446145,0,-0,20470.0515645254,101.012231820345,53.2415600335943,0,0,0,-0.000398233200122367,-0.00217241103417519,-0.000974102591064394,6.34857157669544,398073.424085944,956212.356399612,0,0,0,-7.39256780078949e-11,0,8810.00892126516,45195.7410798035,1.89806422766479
187275,2,58.8544399033676,694803,694803.425511623,-0.425511623150669,1696490.04100729,914586.562208956,-534911.419954334,0,0,705964.929321845,0,141.304221523256,57.291978068701,77.8534725756018,11.5334825823554,559154.30398989,51407.6822861798,604176.891749238,582680.766071922,0,-0,21496.1256773158,97.919112501785,58.8544399033676,0,0,0,-0.000719868678523929,-0.00504243480454417,-0.00214687577500463,18.6939869055549,379675.142254622,705964.929321845,0,141.304221523256,57.291978068701,77.8534725756018,11.5334825823554,559154.30398989,51407.6822861798,2.44168496826768
187280,2,86.7010970010237,1038258,1038258.09166658,-0.0916665754048154,3245558.1725743,1339300.03473329,-758975.211579989,0,0,1194755.58618995,0,36.939758437674,15.447263907952,-7.420585090006e-11,0,1388192.28513664,82233.0910720631,902833.123188326,876850.315634799,0,-0,25982.8075535276,146.537396942605,86.7010970010237,0,0,0,-0.000702290286163623,-0.00116902605473355,-0.000701776554213457,31.7038349485586,580324.823153299,1194755.58618995,0,36.939758437674,15.447263907952,-7.420585090006e-11,0,1388192.28513664,82233.0910720631,3.12596500347149
187286,2,49.2583731576095,644518,644517.761026799,0.23897320125252,1927097.19425787,839402.209479259,-484196.08480854,0,0,1328676.72008446,0,0,0,0,0,108391.671406818,134822.678095873,560450.226979825,540741.557620115,0,-0,19708.6693597102,93.3046983263238,49.2583731576095,0,0,0,-0.000407460634268483,-0.000715669695184676,-0.000433058804157553,27.4747587620828,355206.124670719,1328676.72008446,0,0,0,0,0,108391.671406818,134822.678095873,2.98998196211412
187291,2,23.8639654683756,263305,263305.015396643,-0.0153966433717869,826308.911812145,360273.539491734,-218750.995051938,0,0,674256.722615724,0,0,0,-4.08632839747642e-10,0,2192.93387070554,8336.71088591946,228960.882953603,215089.754908728,0,-0,13871.1280448751,37.1788537039265,23.8639654683756,0,0,0,-9.71966461059996e-05,-0.000313451908335726,-0.000140617655447726,11.1131787104551,141522.544439796,674256.722615724,0,0,0,-4.08632839747642e-10,0,2192.93387070554,8336.71088591946,3.13821960012968
187292,4,74.2233711298956,1216352,1216352.38071328,-0.380713280988857,2441268.50548625,1028614.43340186,-596195.339848958,817983.631384993,288590.826505377,877900.121976888,0,0,0,-3.91847472412688e-09,0,13296.6836151918,11078.1484508979,1057697.72235937,586795.884955613,505560.603159746,-58736.9753276096,24078.2095716257,239.915013883941,0,74.2233711298956,0,0,-0.00305402275334511,-0.006640202995667,-0.00225776533692624,19.0535981786395,1538993.55144327,877900.121976888,0,0,0,-3.91847472412688e-09,0,13296.6836151918,11078.1484508979,2.0070411406289
187296,2,51.0422838757413,589955,589955.185938255,-0.185938254813664,1597791.47276073,823124.713187445,-473535.62022401,0,0,1073593.0314788,0,0,0,-9.37450199260761e-10,0,5884.76005900611,168724.588259493,513004.509511526,492951.180690567,0,-0,20053.3288209589,91.8167940315253,51.0422838757413,0,0,0,-0.000322926996028995,-0.00041555935640014,-0.000184591532144802,22.4946022346405,349589.092963436,1073593.0314788,0,0,0,-9.37450199260761e-10,0,5884.76005900611,168724.588259493,2.70832770763996
187312,2,62.4371903846744,723209,723209.081179627,-0.0811796273337677,1427569.64884888,978586.007583816,-558914.487344461,0,0,835542.631961502,0,303.641037827243,122.13395479734,-1.34426580375691e-09,0,0,171929.721655399,628877.461895328,606751.829553764,0,-0,22125.6323415642,109.046154629558,62.4371903846744,0,0,0,-0.00101373243031918,-0.00182810051699879,-0.000764575318792996,40.9888331350221,419671.520239355,835542.631961502,0,303.641037827243,122.13395479734,-1.34426580375691e-09,0,0,171929.721655399,1.97393789188033
187336,6,51.2469646079667,476392,476391.87280667,0.127193329972215,980959.090605407,696096.424071951,-392108.629905013,0,0,0,15.7439869609894,0,0,48.2306217006016,6.29577062607684,671094.536280189,5806.48977899209,414253.802440583,414253.802440583,0,-0,0,77.4177011525672,0,0,51.2469646079667,0,-0.00108715309073567,-0.00050810766694005,-0.00020096959172702,42.9091432178078,303987.794166938,0,15.7439869609894,0,0,48.2306217006016,6.29577062607684,671094.536280189,5806.48977899209,2.05914266109718
187337,6,60.9223715175709,567311,567310.855099353,0.144900647457689,1380935.5588582,818280.792415386,-458601.88814952,0,0,0,0,0,0,55.5437046352859,7.25036669364764,1016486.3301285,4707.53039250001,493313.787042915,493313.787042915,0,-0,0,91.5430385374456,0,0,60.9223715175709,0,-0.00129248466335467,-0.000587500745749569,-0.000232962555937158,41.0840836606089,359678.904265867,0,0,0,0,55.5437046352859,7.25036669364764,1016486.3301285,4707.53039250001,2.43417730108917
187338,6,74.0578358325364,711792,711792.409241133,-0.409241133369505,2110264.24377749,1010724.46621566,-569122.629896558,0,0,0,0,0,0,17.4762039571882,2.2812591991977,1665507.01123898,3135.63875625001,618949.921079246,618949.921079246,0,-0,0,112.421997408883,0,0,74.0578358325364,0,-0.000730266101670671,-0.00120558614925304,-0.000348541876772529,35.3310500826483,441601.836319107,0,0,0,0,17.4762039571882,2.2812591991977,1665507.01123898,3135.63875625001,2.96472037305489
187339,6,69.8165182170763,690327,690327.243893458,-0.243893458275124,1878519.68346049,960991.823406225,-548390.313404837,0,0,0,0,0,0,-2.41701713593219e-10,0,1463151.2098051,2766.96365400001,600284.559907355,600284.559907355,0,-0,0,105.167388277811,0,0,69.8165182170763,0,-0.000432712998286707,-0.00126607116325931,-0.000340874745991544,36.5923575238377,412601.510001388,0,0,0,0,-2.41701713593219e-10,0,1463151.2098051,2766.96365400001,2.7212026814256
187344,2,38.2325184214966,420263,420263.106533344,-0.106533343612682,1170609.9510165,525091.52053215,-312565.617284439,0,0,183127.195861942,0,0,0,-9.79253103406099e-10,0,698466.474671653,76490.3772351937,365446.179594212,348022.845918089,0,-0,17423.3336761224,54.6397020586094,38.2325184214966,0,0,0,-0.000743015819846695,-4.15923433138103e-05,-2.29720461397878e-05,30.6201600176274,212525.903247711,183127.195861942,0,0,0,-9.79253103406099e-10,0,698466.474671653,76490.3772351937,2.78542234509462
187356,2,81.8306163274094,976597,976597.178177663,-0.178177663125098,1866863.36849763,1243613.2163316,-727062.432580546,0,0,649995.178537256,0,165.596069452236,101.291315622994,0,0,698652.37686799,1398.14195625,849214.937545794,823958.115856082,0,-0,25256.8216897125,131.401051399469,81.8306163274094,0,0,0,-0.00232803159487428,-0.00365172938241965,-0.00242474088245135,51.6111637772059,516550.783751055,649995.178537256,0,165.596069452236,101.291315622994,0,0,698652.37686799,1398.14195625,1.91160055631712
187921,4,54.3229693644255,1109322,1109322.27418791,-0.2741879071109,2228158.19819364,932608.043534558,-540356.410069772,549366.12075736,220677.824951162,1002734.66181133,21090.4192282461,295.667345212101,87.8466378420849,2338.5358746858,349.736357080787,17698.6608194897,21267.0909464505,964628.064511224,600596.091815146,378961.829426567,-35601.657979137,20671.8012486479,188.359947447873,0,54.3229693644255,0,0,-0.00973329050380104,-0.0150232787800583,-0.00473865461406002,2.56807569789589,1162295.57917331,1002734.66181133,21090.4192282461,295.667345212101,87.8466378420849,2338.5358746858,349.736357080787,17698.6608194897,21267.0909464505,2.00857658839692
187925,2,65.8786463042201,786455,786455.406659646,-0.40665964607615,1878414.12382949,1036320.15890145,-609616.446419817,0,0,525078.293095815,0,177.897638230227,79.4161029216797,17.2563651813084,2.55641759685453,881774.970058961,44580.0216691494,683874.266660562,661160.748551999,0,-0,22713.5181085624,109.737253292585,65.8786463042201,0,0,0,-0.000803842548862177,-0.0060776497959952,-0.00271395870033414,14.1384253288656,426703.712481637,525078.293095815,0,177.897638230227,79.4161029216797,17.2563651813084,2.55641759685453,881774.970058961,44580.0216691494,2.38845722111181
187928,2,37.3638574701412,498827,498826.927990184,0.0720098161837086,1178223.94142772,636587.114862575,-367748.036662649,0,0,700514.127181255,0,143.163358044091,81.4583161998458,-3.13856004959441e-10,0,102650.08176919,105996.032603104,433762.546078421,416532.524388938,0,-0,17230.0216894831,68.180242742404,37.3638574701412,0,0,0,-0.000589259822236942,-0.00203126133569461,-0.0012759543290876,16.7042679981795,268839.078199926,700514.127181255,0,143.163358044091,81.4583161998458,-3.13856004959441e-10,0,102650.08176919,105996.032603104,2.36198910930587
187930,2,66.5419453824818,833543,833543.150562177,-0.150562177295797,1589606.65626607,1060021.83884832,-604257.54357147,0,0,284572.235055725,0,0,0,0,0,838588.989342561,10681.1365909355,724820.130923633,701995.084588037,0,-0,22825.0463355955,115.123974695731,66.5419453824818,0,0,0,-0.000550428719686945,-0.000966780888530405,-0.000585008668504983,38.3646802662863,455764.295276852,284572.235055725,0,0,0,0,0,838588.989342561,10681.1365909355,1.90704817419866
187931,2,62.1284718175433,814710,814709.673312372,0.326687627937645,2131164.40839909,1036535.43258818,-598275.365132513,0,0,875762.324114676,0,0,0,0,0,702828.2514651,114313.765363643,708443.194184671,686371.081795343,0,-0,22072.1123893283,110.750946804795,62.1284718175433,0,0,0,-0.000513920881063385,-0.00090265799777194,-0.000546207273702568,20.7879172085755,438260.067455669,875762.324114676,0,0,0,0,0,702828.2514651,114313.765363643,2.61585645002404
187945,2,51.0170422508447,585940,585940.386473389,-0.386473389109597,2816560.83118247,811044.471081933,-463228.287200131,0,0,2140447.04467436,0,0,0,-8.21307356273055e-10,0,6759.35002536043,321538.252600955,509513.379542078,489464.885123199,0,-0,20048.4944188786,91.3607581033538,51.0170422508447,0,0,0,-0.000311017564439638,-0.000607063551522168,-0.000269118216260667,32.1153682730379,347816.183881802,2140447.04467436,0,0,0,-8.21307356273055e-10,0,6759.35002536043,321538.252600955,4.80690997573553
187946,2,80.4050667110009,896636,896636.449548003,-0.44954800256528,1778316.20063401,1273284.52713192,-729250.509306294,0,0,1161313.09504188,0,0,0,-1.31472849664972e-09,0,11871.8638573782,61097.2239091226,779683.869172176,754643.600950294,0,-0,25040.2682218823,142.876399967809,80.4050667110009,0,0,0,-0.000485643309645253,-0.000525470361406093,-0.000239233422126067,19.7081407721354,544034.017825622,1161313.09504188,0,0,0,-1.31472849664972e-09,0,11871.8638573782,61097.2239091226,1.98332009938705
187987,6,59.6545884334874,548291,548290.966666564,0.0333334358874708,1351699.32243028,791932.710847676,-444458.55801165,0,0,0,0,0,0,182.333894935997,23.8021187649835,997599.206669892,6419.82691066234,476774.753623099,476774.753623099,0,-0,0,88.4069102455783,0,0,59.6545884334874,0,-0.00170755413706265,-0.0019286345270783,-0.00080708775647272,50.7168403391068,347474.152836026,0,0,0,0,182.333894935997,23.8021187649835,997599.206669892,6419.82691066234,2.46529547709206
187989,6,67.7968546246291,697417,697417.183987499,-0.183987499447539,1859621.07940092,954579.982350507,-549476.13553241,0,0,0,392.9283093838,0,0,-1.70167116364727e-10,0,1452512.93141338,1611.37286005804,606449.725206521,606449.725206521,0,-0,0,103.400160604911,0,0,67.7968546246291,0,-0.000454873342865072,-0.00119640880328169,-0.000324668507132731,43.6386496523527,405103.846818097,0,392.9283093838,0,0,-1.70167116364727e-10,0,1452512.93141338,1611.37286005804,2.66644070821463
188556,2,72.4357742346373,935991,935990.787973628,0.212026372435503,2648985.74010482,1136076.07585328,-623968.829371929,0,0,2038585.97645226,0,5.04607630963642,2.31154109858657,597.675584670808,89.2719640017493,4126.41627225064,93471.7957328809,813905.033020546,790112.434420655,0,-0,23792.5985998908,128.864762132837,72.4357742346373,0,0,0,-0.00090293680880607,-0.00881338271394158,-0.00404387523196387,9.69530085105475,512107.246481349,2038585.97645226,0,5.04607630963642,2.31154109858657,597.675584670808,89.2719640017493,4126.41627225064,93471.7957328809,2.83014018308383
188581,2,45.7130059208909,596317,596317.033449421,-0.0334494207054377,1400305.55425911,754603.033602444,-436585.080556305,0,0,646532.778938756,0,0,0,0,0,164127.390376545,271627.431897666,518536.550825583,499531.913390193,0,-0,19004.6374353902,80.6850844288163,45.7130059208909,0,0,0,-0.000378133689621614,-0.000664159429478139,-0.000401889433400624,20.566007034455,318017.953046139,646532.778938756,0,0,0,0,0,164127.390376545,271627.431897666,2.34825697449361
188592,4,43.0989360447005,739803,739803.235369233,-0.235369232948869,2534390.22625403,618974.260954476,-351412.152611941,520498.092002562,174238.790069639,1572091.23583929,0,0,0,-1.06824928592978e-09,0,0,0,643307.161190637,358207.64295512,307558.805941732,-40927.164874781,18467.8771685663,145.415239614101,0,43.0989360447005,0,0,-0.00157537517528535,-0.00604123170858823,-0.00210465144316837,11.3640143738895,962298.990414736,1572091.23583929,0,0,0,-1.06824928592978e-09,0,0,0,3.42576365093684
188596,2,54.7765150610526,619073,619073.40711507,-0.407115070382133,2646809.6817144,861383.139154917,-490951.112099535,0,0,2184474.47691863,0,0,0,-8.91167268386865e-10,0,13888.9559425458,78014.2217978474,538324.701839192,517568.884504815,0,-0,20755.8173343763,97.2692131924293,54.7765150610526,0,0,0,-0.000330495355342177,-0.000367023749636844,-0.000167026361135608,32.0126369840622,370432.027055382,2184474.47691863,0,0,0,-8.91167268386865e-10,0,13888.9559425458,78014.2217978474,4.27544034663828
188597,2,52.7847356479046,563458,563458.037775216,-0.0377752161584795,1946150.77284637,794051.251025833,-449224.867544428,0,0,1395774.04013831,0,0,0,-7.92119445125734e-10,0,27877.2355131552,177673.113713494,489963.511108884,469579.300648841,0,-0,20384.2104600424,90.540884898451,52.7847356479046,0,0,0,-0.000292598441385815,-0.0003165941045377,-0.000144137322704217,27.971141682969,344826.383481405,1395774.04013831,0,0,0,-7.92119445125734e-10,0,27877.2355131552,177673.113713494,3.45394115062058
188606,2,64.9616994013669,746348,746348.488707234,-0.488707234151661,1906541.74860073,1030748.78269755,-595061.059276588,0,0,1258107.57304734,0,289.133599660105,122.553976773338,-2.45639574122808e-10,0,32672.2216432256,179662.542912782,648998.685832378,626440.273444933,0,-0,22558.4123874441,114.062362328575,64.9616994013669,0,0,0,-0.000506889800465588,-0.00156392291646738,-0.000650700534781333,14.8144744452738,435687.723420958,1258107.57304734,0,289.133599660105,122.553976773338,-2.45639574122808e-10,0,32672.2216432256,179662.542912782,2.55449434928577
188609,4,74.3853147950388,1354296,1354296.14004328,-0.140043278457597,2592807.36118904,1156381.90932941,-663147.761050444,799244.813770749,306842.385539247,925867.860616989,0,1522.55683203215,495.992117509791,-0.462179173688157,-0.142769270907241,16517.8854891688,49082.3234928148,1177648.81742894,702744.224194923,506590.82705485,-55790.1469795544,24103.9131587187,256.800444789901,0,74.3853147950388,0,0,-0.00664120042906146,-0.00838867502181561,-0.002749909413759,9.57017703456493,1599321.34758897,925867.860616989,0,1522.55683203215,495.992117509791,-0.462179173688157,-0.142769270907241,16517.8854891688,49082.3234928148,1.91450566286029
188614,2,50.0490774555334,558127,558127.321309076,-0.321309076389298,1407919.78624629,746888.105134803,-436656.723728947,0,0,831329.400109843,133041.391046749,46.0609599865167,19.0845561271372,-9.47616115753016e-11,0,11390.0425255626,121862.425642165,485328.105486153,465465.911365769,0,-0,19862.1941203846,80.0948406908754,50.0490774555334,0,0,0,-0.000913993265509494,-0.00258724349058849,-0.00109044883409904,16.977351465509,310231.381405856,831329.400109843,133041.391046749,46.0609599865167,19.0845561271372,-9.47616115753016e-11,0,11390.0425255626,121862.425642165,2.52257960329153
188615,2,27.6926803499768,316965,316964.92722786,0.0727721404400654,1016467.44579543,415751.00354071,-243830.99241901,0,0,574525.546041454,67761.4461592416,28.5386347027072,12.1370461296538,-3.49195290030967e-11,0,3919.63607867903,198300.130713525,275621.675850313,260718.113302232,0,-0,14903.5625480802,44.2840341749683,27.6926803499768,0,0,0,-0.000427492346701283,-0.000659659927298428,-0.000284163508202204,17.0242984061775,171920.0111217,574525.546041454,67761.4461592416,28.5386347027072,12.1370461296538,-3.49195290030967e-11,0,3919.63607867903,198300.130713525,3.20687598250732
189232,2,44.7154697855461,567074,567074.023875948,-0.0238759479252622,1731471.50394328,727912.808591367,-434038.359872402,0,0,1009491.20545715,0,0,0,0,0,385445.935881777,42659.9138853828,493107.84684865,474306.180624037,0,-0,18801.6662246136,76.6668307909851,44.7154697855461,0,0,0,-0.000369882164442069,-0.000649666332443984,-0.000393119517177565,8.96753062438477,293874.448718965,1009491.20545715,0,0,0,0,0,385445.935881777,42659.9138853828,3.05334313324765
189233,2,25.7206778337685,349070,349069.952176744,0.0478232564637437,1507392.4831555,441751.868217445,-269880.397339288,0,0,1163707.16618792,0,0,0,0,0,82993.6702432022,88820.1758462194,303539.088849342,289157.692026417,0,-0,14381.3968229249,45.1332506472181,25.7206778337685,0,0,0,-0.000194363399687234,-0.000341382659600842,-0.000206574020559465,8.90565784486854,171871.470878157,1163707.16618792,0,0,0,0,0,82993.6702432022,88820.1758462194,4.3183100328172
189245,2,64.8424311755705,666530,666529.676793154,0.323206846485846,2785239.16577379,959475.921808021,-545626.147730684,0,0,2155070.52294683,11571.3220768152,0,0,-2.65064738908136e-14,0,108552.519741905,96195.0269309072,579591.023298394,557052.86591586,0,-0,22538.1573825346,108.70759955535,64.8424311755705,0,0,0,-0.000425886843243543,-0.00570968318775462,-0.00247358131220637,33.1019446187828,413849.774077337,2155070.52294683,11571.3220768152,0,0,-2.65064738908136e-14,0,108552.519741905,96195.0269309072,4.17871538531468
189246,2,47.5677109424607,508797,508797.14228206,-0.142282059765421,1882881.62594496,716487.069912966,-405688.725366509,0,0,1302058.71092991,10236.8872294927,0,0,-4.77643022276236e-10,0,51856.6207528937,207931.062486207,442432.297636574,423056.080330344,0,-0,19376.2173062292,81.6224167983589,47.5677109424607,0,0,0,-0.000367560659464388,-0.00370563700686634,-0.00158567163132357,39.7027228742398,310798.344546458,1302058.71092991,10236.8872294927,0,0,-4.77643022276236e-10,0,51856.6207528937,207931.062486207,3.7006539463577
189256,2,47.6388953802677,597417,597416.590570591,0.409429408726282,1144527.13348154,794247.886860748,-485937.290823514,0,0,727793.525451062,0,163.216489254293,71.1716940044575,2.36232038853366e-10,0,13910.9301346315,94277.6936753486,519492.687452688,500102.354416164,0,-0,19390.3330365237,80.7826973968646,47.6388953802677,0,0,0,-0.000327939373569517,-0.00053887670955646,-0.000229887888460891,27.4414956168146,308310.596037234,727793.525451062,0,163.216489254293,71.1716940044575,2.36232038853366e-10,0,13910.9301346315,94277.6936753486,1.91579271008615
189895,2,50.8278884305865,555276,555275.632983594,0.367016405682079,1770954.62927172,772362.913523536,-464982.34243562,0,0,1357670.14123821,18492.9012589379,0,0,0,0,20279.8169132329,67131.1987734199,482848.376507473,462836.147900122,0,-0,20012.2286073515,80.7507901242441,50.8278884305865,0,0,0,-0.000429347678297398,-0.00704526275952498,-0.00301981825839664,15.6130084899631,307380.571087917,1357670.14123821,18492.9012589379,0,0,0,0,20279.8169132329,67131.1987734199,3.18932320012339
189902,2,69.5130722297152,882686,882686.028468355,-0.0284683549543843,1726585.7653741,1188530.56646719,-694353.578113029,0,0,1098406.88280463,0,0,0,2.56995096442087e-10,0,59186.086683772,74815.8075315378,767553.068233352,744235.141427867,0,-0,23317.9268054852,129.805225713619,69.5130722297152,0,0,0,-0.000396847886230265,-0.000809577334868877,-0.000383350570506157,8.39166569421031,494176.988354159,1098406.88280463,0,0,0,2.56995096442087e-10,0,59186.086683772,74815.8075315378,1.95605885374199
189911,2,49.7364503495058,572753,572753.40208876,-0.402088760398328,1481529.3242068,779421.330406303,-447816.19048062,0,0,896297.978642798,0,241.875512157478,97.2899219414225,-1.07082027543483e-09,0,37537.5084787695,215749.531725456,498046.436598922,478244.796806446,0,-0,19801.6397924757,86.7317078346505,49.7364503495058,0,0,0,-0.000807522766120967,-0.00145623513866399,-0.000609048263500009,28.2557707548366,331605.139925683,896297.978642798,0,241.875512157478,97.2899219414225,-1.07082027543483e-09,0,37537.5084787695,215749.531725456,2.5866810373875
189914,2,41.3506836511964,463461,463461.198039809,-0.198039809241891,1180845.16025592,620715.342243383,-366223.009430921,0,0,732613.931542214,78777.3301385846,48.8778652069503,21.1537154403494,-4.93758332793796e-11,0,25468.9658831297,89422.5682988841,403009.737425921,384909.972580011,0,-0,18099.7648459098,66.0309246877424,41.3506836511964,0,0,0,-0.000648929673632901,-0.00157031726714789,-0.000670542333474067,15.7654330790462,254492.332812463,732613.931542214,78777.3301385846,48.8778652069503,21.1537154403494,-4.93758332793796e-11,0,25468.9658831297,89422.5682988841,2.54788463377916
189933,2,31.9917034042486,337782,337781.832335455,0.167664545064326,999629.016171626,457711.31809633,-266679.812715029,0,0,626200.055811891,0,0,0,121.815499608487,15.9019022649694,72810.3468449825,109449.390731577,293723.332465613,277742.378720457,0,-0,15980.9537451565,48.8132844192597,31.9917034042486,0,0,0,-0.000822171712432733,-0.000786084317347735,-0.000331312372898268,13.2471037547576,191031.505381301,626200.055811891,0,0,0,121.815499608487,15.9019022649694,72810.3468449825,109449.390731577,2.95939101601514
190546,2,47.84317215665,529403,529402.609468642,0.390531358425505,2248754.4527836,734647.267288416,-442563.24274742,0,0,1765244.81502057,8254.98033405122,0,0,-5.40353292262681e-10,0,0,183170.632887983,460350.095190123,440919.312934521,0,-0,19430.7822556021,76.7322920927511,47.84317215665,0,0,0,-0.000353694449586772,-0.00305000322195392,-0.0013068133034479,14.0675230887585,292084.024540996,1765244.81502057,8254.98033405122,0,0,-5.40353292262681e-10,0,0,183170.632887983,4.24771762302745
190556,4,60.8216891263938,1168071,1168070.79983309,0.200166914146394,2190998.23953593,988852.657310513,-568885.738474149,670289.49751567,248498.752986066,735406.712617052,0,7.85418643179712,2.53542406030266,-0.00336869833478951,-0.00104060639816077,84533.3650741471,32292.6073054477,1015713.73898529,621696.948837622,420304.208459754,-48131.4981954736,21844.0798833894,215.215385337832,0,60.8216891263938,0,0,-0.00286928624345378,-0.0037435160516456,-0.00134266267071228,21.6558998693836,1338755.1693381,735406.712617052,0,7.85418643179712,2.53542406030266,-0.00336869833478951,-0.00104060639816077,84533.3650741471,32292.6073054477,1.87574063523188
190581,2,35.6683830172785,429093,429093.462834204,-0.462834204081446,939257.022309783,555172.360781739,-327752.986150774,0,0,623045.636993423,502.840270835706,0,0,130.153027570867,16.9907990316517,12691.5385895102,75450.4879984455,373124.750290612,356278.625856103,0,-0,16846.124434509,57.4812079521998,35.6683830172785,0,0,0,-0.000814019477758144,-0.00166222487807143,-0.000617063242030446,9.76367402640322,227419.374630965,623045.636993423,502.840270835706,0,0,130.153027570867,16.9907990316517,12691.5385895102,75450.4879984455,2.18893578387385
190592,2,48.7850863659878,571981,571980.882496297,0.117503702756949,2372106.30751036,713225.174971036,-421084.105792772,0,0,648806.854039938,11478.821709919,0,0,-1.63528062018544e-09,0,1239022.99908616,180656.563496085,497374.680431563,477758.495398798,0,-0,19616.1850327653,74.8605779924016,48.7850863659878,0,0,0,-0.00118080224021912,-0.000201826267456322,-0.000109858587852153,25.6384150676198,292141.069178265,648806.854039938,11478.821709919,0,0,-1.63528062018544e-09,0,1239022.99908616,180656.563496085,4.14717675501522
190593,2,49.7609542999852,626444,626443.980921948,0.0190780516713858,2165507.09264037,764529.139861262,-463693.483815477,0,0,66257.9650775893,1339.5496293793,0,0,-1.31954732772121e-09,0,1789743.50020194,7330.42168568125,544733.896453868,524927.503505727,0,-0,19806.3929481407,77.0998799231691,49.7609542999852,0,0,0,-0.000994217221490189,-7.14931023311665e-05,-3.92984362332666e-05,36.3141196130686,300835.656045785,66257.9650775893,1339.5496293793,0,0,-1.31954732772121e-09,0,1789743.50020194,7330.42168568125,3.4568247004367
191166,4,62.5663562112432,1241796,1241795.77888395,0.221116054570302,2453056.61901525,1029242.09814468,-583930.439374013,632731.178060435,222256.796643071,1105374.83152564,5872.42237567654,0,0,-4.56301008763106e-10,0,11170.8262018608,30338.905437899,1079822.41642082,667275.443709124,431403.115713868,-41004.1284726279,22147.9854704577,211.041983656994,0,62.5663562112432,0,0,-0.00810447862603743,-0.0397218885878193,-0.0126785158338213,4.42012745576739,1300299.63347418,1105374.83152564,5872.42237567654,0,0,-4.56301008763106e-10,0,11170.8262018608,30338.905437899,1.97541030814663
191167,2,61.136337893212,803715,803714.754956869,0.245043130707927,1572360.50071656,977300.939006265,-536895.207509989,0,0,1037391.18368069,6982.36678481332,0,0,1.88591990169184e-10,0,10799.1691671278,76782.0495876542,698882.395614669,676983.187633807,0,-0,21899.2079808622,114.550216629786,61.136337893212,0,0,0,-0.00130137712058448,-0.00910082463996232,-0.00370589750010746,11.8258349691904,440405.731496276,1037391.18368069,6982.36678481332,0,0,1.88591990169184e-10,0,10799.1691671278,76782.0495876542,1.95636575243284
191208,4,45.0183128412466,809437,809436.688533303,0.311466697254218,2291756.310602,704189.393902931,-404128.025696261,455268.483626612,182700.370355741,1147838.73298864,643.018733587518,434.682328630842,151.895707182694,-9.1746925374412,-2.95897431652562,31025.2708712093,173644.621450579,703857.990028959,428108.775498502,286389.353763069,-29503.6629131954,18863.523680583,150.205935651263,0,45.0183128412466,0,0,-0.00410830496851402,-0.00786726933134396,-0.00276515891759363,24.0064978682753,938030.222189024,1147838.73298864,643.018733587518,434.682328630842,151.895707182694,-9.1746925374412,-2.95897431652562,31025.2708712093,173644.621450579,2.83129670450202
191233,2,37.4662840061314,430504,430504.235113615,-0.235113614995498,1015403.16336711,567095.128404032,-336173.921590308,0,0,630568.640271541,19880.599662208,0,0,36.4551924524817,4.75891149786622,98681.4841929072,35310.0183227748,374351.508794448,357098.577051202,0,-0,17252.9317432456,59.0072960028384,37.4662840061314,0,0,0,-0.00102166179134157,-0.00255591348015427,-0.0010764629301684,11.3683587978358,230921.206813724,630568.640271541,19880.599662208,0,0,36.4551924524817,4.75891149786622,98681.4841929072,35310.0183227748,2.35863816217063
